true_member,predicted_member,attack_score,true_class
0,1,0.544993,4
0,0,0.343779,9
0,1,0.532130,9
0,1,0.542828,6
0,1,0.549953,6
0,1,0.557508,9
0,0,0.234269,2
0,1,0.553776,6
0,1,0.540313,2
0,1,0.507042,0
0,0,0.306487,8
0,0,0.453952,2
0,1,0.573301,7
0,1,0.553778,9
0,1,0.572233,0
0,0,0.147663,4
0,1,0.557343,0
0,0,0.261479,9
0,1,0.557951,1
0,1,0.572545,0
0,0,0.416579,5
0,1,0.552879,6
0,0,0.102384,6
0,1,0.529999,5
0,0,0.205128,1
0,0,0.163306,4
0,0,0.145608,5
0,0,0.408127,0
0,1,0.574111,5
0,0,0.384164,3
0,0,0.492680,7
0,0,0.222217,3
0,0,0.474553,5
0,1,0.553119,6
0,0,0.491333,2
0,0,0.303048,3
0,0,0.415405,5
0,1,0.567789,0
0,0,0.167685,0
0,0,0.444674,2
0,1,0.609985,3
0,1,0.548167,6
0,1,0.546228,4
0,0,0.484103,6
0,0,0.484532,9
0,1,0.527617,2
0,1,0.557122,1
0,1,0.564564,1
0,1,0.553423,5
0,0,0.226387,0
0,0,0.474565,5
0,0,0.285045,9
0,1,0.641732,3
0,0,0.439832,5
0,0,0.405168,2
0,1,0.510522,9
0,0,0.194723,7
0,0,0.276594,3
0,0,0.418779,5
0,1,0.571683,8
0,1,0.519982,8
0,1,0.525148,3
0,1,0.548727,6
0,0,0.435424,7
0,0,0.049223,3
0,1,0.536693,0
0,0,0.477389,5
0,0,0.252534,1
0,0,0.409140,9
0,0,0.479511,6
0,1,0.578582,8
0,1,0.608483,7
0,0,0.205536,4
0,1,0.564656,0
0,1,0.524832,9
0,1,0.566457,7
0,1,0.571474,0
0,1,0.589122,7
0,1,0.572776,7
0,1,0.553706,6
0,0,0.466414,7
0,0,0.208740,2
0,1,0.589942,2
0,1,0.607635,4
0,1,0.545881,2
0,0,0.281332,8
0,1,0.571736,4
0,1,0.550585,4
0,1,0.579169,3
0,1,0.574963,7
0,1,0.623390,4
0,1,0.550936,9
0,0,0.314315,6
0,1,0.515311,9
0,1,0.563323,8
0,1,0.560800,9
0,0,0.469883,8
0,1,0.550823,6
0,0,0.334644,0
0,0,0.420781,5
0,1,0.629896,5
0,1,0.549295,6
0,1,0.556613,9
0,1,0.560403,9
0,1,0.592209,7
